Round,Attack,Sample_Index,Sample_Path,Seed_Path
4,DeepFool,15,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_11.npy
4,DeepFool,16,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_18.npy
4,DeepFool,17,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_21.npy
4,DeepFool,18,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_9.npy
4,DeepFool,19,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_27.npy
4,DeepFool,20,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_1.npy
4,DeepFool,21,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
4,DeepFool,22,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_9.npy
4,DeepFool,23,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_19.npy
4,DeepFool,24,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_15.npy
4,DeepFool,25,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_25.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_21.npy
4,DeepFool,26,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_26.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_21.npy
4,DeepFool,27,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_27.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_0.npy
5,PGD,0,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_20.npy
5,PGD,1,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_4.npy
5,PGD,2,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_6.npy
5,PGD,3,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_9.npy
5,PGD,4,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_21.npy
5,PGD,5,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_7.npy
5,PGD,6,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_9.npy
5,PGD,7,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_1.npy
5,PGD,8,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_22.npy
5,PGD,9,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_28.npy
5,PGD,10,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_12.npy
5,PGD,11,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_13.npy
5,PGD,12,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_12.npy
5,PGD,13,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_26.npy
5,PGD,14,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_8.npy
5,PGD,15,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_18.npy
5,PGD,16,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_7.npy
5,PGD,17,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_25.npy
5,PGD,18,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_20.npy
5,PGD,19,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_8.npy
5,PGD,20,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_1_attack_Universal_sample_2.npy
5,PGD,21,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_18.npy
5,PGD,22,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_3.npy
5,PGD,23,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_5.npy
5,PGD,24,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_28.npy
5,PGD,25,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_25.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_12.npy
5,PGD,26,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_26.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_6.npy
5,PGD,27,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_27.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_7.npy
5,PGD,28,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_28.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_12.npy
5,PGD,29,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_29.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_2.npy
6,PGD,0,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_0.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_25.npy
6,PGD,1,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_1.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_23.npy
6,PGD,2,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_2.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_14.npy
6,PGD,3,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_3.npy,PyTorch/TorchVGG16/adversarial_samples/round_3_attack_CW_sample_8.npy
6,PGD,4,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_4.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_25.npy
6,PGD,5,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_5.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_26.npy
6,PGD,6,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_6.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
6,PGD,7,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_7.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_19.npy
6,PGD,8,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_8.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_27.npy
6,PGD,9,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_9.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_19.npy
6,PGD,10,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_10.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_21.npy
6,PGD,11,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_11.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_18.npy
6,PGD,12,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_12.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
6,PGD,13,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_13.npy,PyTorch/TorchVGG16/adversarial_samples/round_2_attack_FGM_sample_5.npy
6,PGD,14,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_14.npy,PyTorch/TorchVGG16/adversarial_samples/seed_data/initial_seed_data.npy
6,PGD,15,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_15.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_2.npy
6,PGD,16,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_16.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_PGD_sample_4.npy
6,PGD,17,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_17.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_11.npy
6,PGD,18,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_18.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_1.npy
6,PGD,19,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_19.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_DeepFool_sample_9.npy
6,PGD,20,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_20.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_9.npy
6,PGD,21,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_21.npy,PyTorch/TorchVGG16/adversarial_samples/round_5_attack_PGD_sample_19.npy
6,PGD,22,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_22.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_FGM_sample_13.npy
6,PGD,23,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_23.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_17.npy
6,PGD,24,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_24.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_2.npy
6,PGD,25,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_25.npy,PyTorch/TorchVGG16/adversarial_samples/round_4_attack_DeepFool_sample_12.npy
6,PGD,26,PyTorch/TorchVGG16/adversarial_samples/round_6_attack_PGD_sample_26.npy,PyTorch/TorchVGG16/adversarial_samples/round_0_attack_Universal_sample_17.npy
